match_no,date,season,competition,stage,home_or_away,home_team,away_team,win_or_loss,goals,assists,mins_played,abs_rating,shots,shots_on_target,key_passes,motm,final_remarks,Name,Team
m_547,2015-01-11,14/15,La Liga,,H,Barcelona,Atletico Madrid,win,1,1,90,9.67,7.0,3.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_546,2015-01-08,14/15,Copa del Rey,R16,H,Barcelona,Elche,win,1,2,90,,,,,,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_545,2015-01-04,14/15,La Liga,,A,Real Sociedad,Barcelona,loss,0,0,45,6.65,2.0,0.0,1.0,No,,Messi,Barcelona
m_544,2014-12-20,14/15,La Liga,,H,Barcelona,Cordoba,win,2,0,90,9.43,4.0,2.0,1.0,Yes,"2 inside box goal, 2 right foot goal",Messi,Barcelona
m_543,2014-12-13,14/15,La Liga,,A,Getafe,Barcelona,draw,0,0,90,8.36,7.0,2.0,2.0,Yes,,Messi,Barcelona
m_542,2014-12-10,14/15,Champs League,Group,H,Barcelona,Paris Saint-Germain,win,1,0,90,8.28,3.0,1.0,0.0,No,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_541,2014-12-07,14/15,La Liga,,H,Barcelona,Espanyol,win,3,0,90,10.0,6.0,3.0,1.0,Yes,"2 inside box goal, 1 outside box goal, 1 left foot goal, 2 right foot goal",Messi,Barcelona
m_540,2014-11-30,14/15,La Liga,,A,Valencia,Barcelona,win,0,0,90,7.4,2.0,0.0,3.0,No,,Messi,Barcelona
m_539,2014-11-25,14/15,Champs League,Group,A,APOEL,Barcelona,win,3,0,90,10.0,5.0,4.0,8.0,Yes,"3 inside box goal, 3 right foot goal",Messi,Barcelona
m_538,2014-11-22,14/15,La Liga,,H,Barcelona,Sevilla,win,3,0,90,10.0,5.0,5.0,2.0,Yes,"1 free kick goal, 2 inside box goal, 2 left foot goal, 1 right foot goal",Messi,Barcelona
m_537,2014-11-18,14/15,International Friendly,,N,Argentina,Portugal,loss,0,0,45,6.65,2.0,0.0,1.0,No,,Messi,Argentina
m_536,2014-11-12,14/15,International Friendly,,N,Argentina,Croatia,win,1,1,90,,,,,,"1 pen goal, 1 left foot goal",Messi,Argentina
m_535,2014-11-08,14/15,La Liga,,A,Almeria,Barcelona,win,0,0,90,6.52,6.0,3.0,0.0,No,,Messi,Barcelona
m_534,2014-11-05,14/15,Champs League,Group,A,Ajax,Barcelona,win,2,0,90,10.0,8.0,4.0,3.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Messi,Barcelona
m_533,2014-11-01,14/15,La Liga,,H,Barcelona,Celta Vigo,loss,0,0,90,7.9,6.0,3.0,2.0,No,,Messi,Barcelona
m_532,2014-10-25,14/15,La Liga,,A,Real Madrid,Barcelona,loss,0,0,90,7.02,4.0,2.0,3.0,No,,Messi,Barcelona
m_531,2014-10-21,14/15,Champs League,Group,H,Barcelona,Ajax,win,1,1,66,8.61,5.0,1.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_530,2014-10-18,14/15,La Liga,,H,Barcelona,Eibar,win,1,1,90,9.95,8.0,6.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_529,2014-10-14,14/15,International Friendly,,A,Hong Kong,Argentina,win,2,1,30,,,,,,"2 inside box goal, 2 left foot goal",Messi,Argentina
m_528,2014-10-11,14/15,International Friendly,,N,Argentina,Brazil,loss,0,0,90,,,,,,1 pen missed,Messi,Argentina
m_527,2014-10-04,14/15,La Liga,,A,Rayo Vallecano,Barcelona,win,1,0,90,7.35,8.0,3.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_526,2014-09-30,14/15,Champs League,Group,A,Paris Saint-Germain,Barcelona,loss,1,0,90,8.89,2.0,1.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_525,2014-09-27,14/15,La Liga,,H,Barcelona,Granada,win,2,2,90,10.0,3.0,3.0,5.0,Yes,"2 inside box goal, 1 right foot goal, 1 header goal",Messi,Barcelona
m_524,2014-09-24,14/15,La Liga,,A,Malaga,Barcelona,draw,0,0,90,6.86,2.0,0.0,1.0,No,,Messi,Barcelona
m_523,2014-09-21,14/15,La Liga,,A,Levante,Barcelona,win,1,2,90,9.61,3.0,1.0,5.0,Yes,"1 inside box goal, 1 right foot goal, 1 pen missed",Messi,Barcelona
m_522,2014-09-17,14/15,Champs League,Group,H,Barcelona,APOEL,win,0,1,90,9.15,5.0,2.0,6.0,Yes,,Messi,Barcelona
m_521,2014-09-13,14/15,La Liga,,H,Barcelona,Athletic Bilbao,win,0,2,90,8.74,2.0,0.0,6.0,Yes,,Messi,Barcelona
m_520,2014-08-31,14/15,La Liga,,A,Villarreal,Barcelona,win,0,0,90,8.5,8.0,4.0,4.0,Yes,,Messi,Barcelona
m_519,2014-08-24,14/15,La Liga,,H,Barcelona,Elche,win,2,0,90,10.0,3.0,2.0,3.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_518,2014-07-13,13/14,World Cup,Final,N,Argentina,Germany,loss,0,0,120,7.03,4.0,0.0,2.0,No,,Messi,Argentina
m_517,2014-07-09,13/14,World Cup,SF,N,Argentina,Netherlands,win,0,0,120,9.03,1.0,1.0,2.0,Yes,,Messi,Argentina
m_516,2014-07-05,13/14,World Cup,QF,N,Argentina,Belgium,win,0,0,90,7.33,2.0,1.0,1.0,No,,Messi,Argentina
m_515,2014-07-01,13/14,World Cup,R16,N,Argentina,Switzerland,win,0,1,120,9.41,2.0,1.0,8.0,Yes,,Messi,Argentina
m_514,2014-06-25,13/14,World Cup,Group,N,Argentina,Nigeria,win,2,0,63,9.48,4.0,3.0,3.0,Yes,"1 free kick goal, 1 inside box goal, 2 left foot goal",Messi,Argentina
m_513,2014-06-21,13/14,World Cup,Group,N,Argentina,Iran,win,1,0,90,8.91,6.0,1.0,3.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Argentina
m_512,2014-06-16,13/14,World Cup,Group,N,Argentina,Bosnia and Herzegovina,win,1,0,90,9.21,4.0,1.0,4.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Argentina
m_511,2014-06-07,13/14,International Friendly,,H,Argentina,Slovenia,win,1,0,33,8.15,4.0,2.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Argentina
m_510,2014-06-04,13/14,International Friendly,,H,Argentina,Trinidad and Tobago,win,0,0,90,,,,,,,Messi,Argentina
m_509,2014-05-17,13/14,La Liga,,H,Barcelona,Atletico Madrid,draw,0,1,90,6.93,1.0,0.0,1.0,No,,Messi,Barcelona
m_508,2014-05-11,13/14,La Liga,,A,Elche,Barcelona,draw,0,0,90,7.07,8.0,3.0,1.0,No,,Messi,Barcelona
m_507,2014-05-03,13/14,La Liga,,H,Barcelona,Getafe,draw,1,0,90,8.98,5.0,2.0,4.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_506,2014-04-27,13/14,La Liga,,A,Villarreal,Barcelona,win,1,0,90,9.4,7.0,1.0,5.0,Yes,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_505,2014-04-20,13/14,La Liga,,H,Barcelona,Athletic Bilbao,win,1,0,90,8.32,4.0,2.0,3.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_504,2014-04-16,13/14,Copa del Rey,Final,N,Barcelona,Real Madrid,loss,0,0,90,6.25,3.0,0.0,0.0,No,,Messi,Barcelona
m_503,2014-04-12,13/14,La Liga,,A,Granada,Barcelona,loss,0,0,90,7.78,5.0,1.0,4.0,No,,Messi,Barcelona
m_502,2014-04-09,13/14,Champs League,QF,A,Atletico Madrid,Barcelona,loss,0,0,90,6.29,4.0,0.0,2.0,No,,Messi,Barcelona
m_501,2014-04-05,13/14,La Liga,,H,Barcelona,Real Betis,win,2,0,90,8.34,5.0,3.0,3.0,Yes,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal, 1 pen missed",Messi,Barcelona
m_500,2014-04-01,13/14,Champs League,QF,H,Barcelona,Atletico Madrid,draw,0,0,90,7.33,5.0,2.0,3.0,No,,Messi,Barcelona
m_499,2014-03-29,13/14,La Liga,,A,Espanyol,Barcelona,win,1,0,90,7.59,8.0,2.0,2.0,No,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_498,2014-03-26,13/14,La Liga,,H,Barcelona,Celta Vigo,win,1,0,90,8.46,3.0,2.0,2.0,No,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_497,2014-03-23,13/14,La Liga,,A,Real Madrid,Barcelona,win,3,1,90,10.0,6.0,3.0,5.0,Yes,"2 pen goal, 1 inside box goal, 3 left foot goal",Messi,Barcelona
m_496,2014-03-16,13/14,La Liga,,H,Barcelona,Osasuna,win,3,1,90,10.0,5.0,4.0,2.0,Yes,"3 inside box goal, 2 left foot goal, 1 right foot goal",Messi,Barcelona
m_495,2014-03-12,13/14,Champs League,R16,H,Barcelona,Manchester City,win,1,0,90,9.33,3.0,1.0,5.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_494,2014-03-08,13/14,La Liga,,A,Real Valladolid,Barcelona,loss,0,0,90,7.51,5.0,5.0,3.0,No,,Messi,Barcelona
m_493,2014-03-05,13/14,International Friendly,,A,Romania,Argentina,draw,0,0,90,,,,,,,Messi,Argentina
m_492,2014-03-02,13/14,La Liga,,H,Barcelona,Almeria,win,1,0,90,9.6,11.0,2.0,4.0,Yes,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_491,2014-02-22,13/14,La Liga,,A,Real Sociedad,Barcelona,loss,1,0,90,7.43,3.0,1.0,1.0,No,"1 outside box goal, 1 left foot goal",Messi,Barcelona
m_490,2014-02-18,13/14,Champs League,R16,A,Manchester City,Barcelona,win,1,0,90,8.24,6.0,2.0,0.0,Yes,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_489,2014-02-15,13/14,La Liga,,H,Barcelona,Rayo Vallecano,win,2,1,74,10.0,7.0,4.0,1.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_488,2014-02-12,13/14,Copa del Rey,SF,A,Real Sociedad,Barcelona,draw,1,0,90,8.21,5.0,3.0,2.0,Yes,"1 outside box goal, 1 left foot goal",Messi,Barcelona
m_487,2014-02-09,13/14,La Liga,,A,Sevilla,Barcelona,win,2,1,90,9.78,2.0,2.0,3.0,Yes,"2 outside box goal, 2 left foot goal",Messi,Barcelona
m_486,2014-02-05,13/14,Copa del Rey,SF,H,Barcelona,Real Sociedad,win,0,0,90,7.68,6.0,2.0,2.0,No,,Messi,Barcelona
m_485,2014-02-01,13/14,La Liga,,H,Barcelona,Valencia,loss,1,1,90,9.54,8.0,3.0,6.0,Yes,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_484,2014-01-26,13/14,La Liga,,H,Barcelona,Malaga,win,0,1,90,8.38,4.0,0.0,4.0,No,,Messi,Barcelona
m_483,2014-01-22,13/14,Copa del Rey,QF,A,Levante,Barcelona,win,0,3,90,10.0,8.0,1.0,6.0,Yes,,Messi,Barcelona
m_482,2014-01-19,13/14,La Liga,,A,Levante,Barcelona,draw,0,0,90,7.14,6.0,1.0,0.0,No,,Messi,Barcelona
m_481,2014-01-16,13/14,Copa del Rey,R16,A,Getafe,Barcelona,win,2,0,90,9.65,8.0,5.0,0.0,Yes,"2 inside box goal, 1 left foot goal, 1 other goal",Messi,Barcelona
m_480,2014-01-11,13/14,La Liga,,A,Atletico Madrid,Barcelona,draw,0,0,45,6.98,3.0,1.0,1.0,No,,Messi,Barcelona
m_479,2014-01-08,13/14,Copa del Rey,R16,H,Barcelona,Getafe,win,2,0,26,8.94,4.0,2.0,1.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_478,2013-11-10,13/14,La Liga,,A,Real Betis,Barcelona,win,0,0,21,6.17,0.0,0.0,0.0,No,,Messi,Barcelona
m_477,2013-11-06,13/14,Champs League,Group,H,Barcelona,AC Milan,win,2,0,90,9.0,3.0,2.0,3.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_476,2013-11-01,13/14,La Liga,,H,Barcelona,Espanyol,win,0,0,90,7.54,5.0,1.0,1.0,No,,Messi,Barcelona
m_475,2013-10-29,13/14,La Liga,,A,Celta Vigo,Barcelona,win,0,1,90,9.4,10.0,5.0,4.0,Yes,,Messi,Barcelona
m_474,2013-10-26,13/14,La Liga,,H,Barcelona,Real Madrid,win,0,0,90,7.3,3.0,0.0,1.0,No,,Messi,Barcelona
m_473,2013-10-22,13/14,Champs League,Group,A,AC Milan,Barcelona,draw,1,0,90,8.41,6.0,1.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_472,2013-10-19,13/14,La Liga,,A,Osasuna,Barcelona,draw,0,0,22,6.25,2.0,1.0,0.0,No,,Messi,Barcelona
m_471,2013-09-28,13/14,La Liga,,A,Almeria,Barcelona,win,1,0,29,8.0,2.0,1.0,2.0,No,"1 outside box goal, 1 left foot goal",Messi,Barcelona
m_470,2013-09-24,13/14,La Liga,,H,Barcelona,Real Sociedad,win,1,1,80,9.87,8.0,4.0,2.0,Yes,"1 inside box goal, 1 header goal",Messi,Barcelona
m_469,2013-09-21,13/14,La Liga,,A,Rayo Vallecano,Barcelona,win,0,1,90,9.01,3.0,2.0,3.0,No,,Messi,Barcelona
m_468,2013-09-18,13/14,Champs League,Group,H,Barcelona,Ajax,win,3,0,90,10.0,6.0,4.0,0.0,Yes,"1 free kick goal, 2 inside box goal, 3 left foot goal",Messi,Barcelona
m_467,2013-09-14,13/14,La Liga,,H,Barcelona,Sevilla,win,1,0,90,8.42,6.0,2.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_466,2013-09-10,13/14,World Cup Qualifier,,A,Paraguay,Argentina,win,2,1,90,,,,,,"2 pen goal, 2 left foot goal",Messi,Argentina
m_465,2013-09-01,13/14,La Liga,,A,Valencia,Barcelona,win,3,0,90,10.0,9.0,7.0,4.0,Yes,"3 inside box goal, 2 left foot goal, 1 right foot goal",Messi,Barcelona
m_464,2013-08-28,13/14,Supercopa de Espana,Final,H,Barcelona,Atletico Madrid,draw,0,0,90,,,,,,1 pen missed,Messi,Barcelona
m_463,2013-08-21,13/14,Supercopa de Espana,Final,A,Atletico Madrid,Barcelona,draw,0,0,45,,,,,,,Messi,Barcelona
m_462,2013-08-18,13/14,La Liga,,H,Barcelona,Levante,win,2,1,71,10.0,6.0,4.0,2.0,Yes,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_461,2013-06-14,12/13,International Friendly,,A,Guatemala,Argentina,win,3,1,68,,,,,,"1 pen goal, 1 inside box goal, 1 outside box goal, 3 left foot goal",Messi,Argentina
m_460,2013-06-11,12/13,World Cup Qualifier,,A,Ecuador,Argentina,draw,0,0,30,,,,,,,Messi,Argentina
m_459,2013-06-08,12/13,World Cup Qualifier,,H,Argentina,Colombia,draw,0,0,33,,,,,,,Messi,Argentina
m_458,2013-05-12,12/13,La Liga,,A,Atletico Madrid,Barcelona,win,0,0,70,6.68,3.0,1.0,1.0,No,,Messi,Barcelona
m_457,2013-05-05,12/13,La Liga,,H,Barcelona,Real Betis,win,2,0,34,8.44,4.0,2.0,0.0,No,"1 free kick goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_456,2013-04-27,12/13,La Liga,,A,Athletic Bilbao,Barcelona,draw,1,1,31,8.3,5.0,1.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_455,2013-04-23,12/13,Champs League,SF,A,Bayern Munich,Barcelona,loss,0,0,90,6.21,1.0,0.0,0.0,No,,Messi,Barcelona
m_454,2013-04-10,12/13,Champs League,QF,H,Barcelona,Paris Saint-Germain,draw,0,0,28,6.31,0.0,0.0,0.0,No,,Messi,Barcelona
m_453,2013-04-02,12/13,Champs League,QF,A,Paris Saint-Germain,Barcelona,draw,1,0,45,7.26,2.0,1.0,2.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_452,2013-03-30,12/13,La Liga,,A,Celta Vigo,Barcelona,draw,1,1,90,8.8,4.0,2.0,3.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_451,2013-03-26,12/13,World Cup Qualifier,,A,Bolivia,Argentina,draw,0,0,90,,,,,,,Messi,Argentina
m_450,2013-03-23,12/13,World Cup Qualifier,,H,Argentina,Venezuela,win,1,2,90,,,,,,"1 pen goal, 1 left foot goal",Messi,Argentina
m_449,2013-03-17,12/13,La Liga,,H,Barcelona,Rayo Vallecano,win,2,1,90,10.0,6.0,4.0,3.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_448,2013-03-12,12/13,Champs League,R16,H,Barcelona,AC Milan,win,2,0,90,9.66,7.0,3.0,1.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_447,2013-03-09,12/13,La Liga,,H,Barcelona,Deportivo La Coruna,win,1,0,28,7.26,1.0,1.0,0.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_446,2013-03-02,12/13,La Liga,,A,Real Madrid,Barcelona,loss,1,0,90,7.82,2.0,2.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_445,2013-02-26,12/13,Copa del Rey,SF,H,Barcelona,Real Madrid,loss,0,0,90,6.48,2.0,0.0,0.0,No,,Messi,Barcelona
m_444,2013-02-23,12/13,La Liga,,H,Barcelona,Sevilla,win,1,0,90,8.44,7.0,2.0,2.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_443,2013-02-20,12/13,Champs League,R16,A,AC Milan,Barcelona,loss,0,0,90,6.44,2.0,0.0,0.0,No,,Messi,Barcelona
m_442,2013-02-16,12/13,La Liga,,A,Granada,Barcelona,win,2,0,90,10.0,8.0,5.0,1.0,Yes,"1 free kick goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_441,2013-02-10,12/13,La Liga,,H,Barcelona,Getafe,win,1,1,90,10.0,7.0,3.0,1.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_440,2013-02-06,12/13,International Friendly,,A,Sweden,Argentina,win,0,0,90,,,,,,,Messi,Argentina
m_439,2013-02-03,12/13,La Liga,,A,Valencia,Barcelona,draw,1,0,90,7.43,5.0,1.0,1.0,No,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_438,2013-01-30,12/13,Copa del Rey,SF,A,Real Madrid,Barcelona,draw,0,1,90,,,,,,,Messi,Barcelona
m_437,2013-01-27,12/13,La Liga,,H,Barcelona,Osasuna,win,4,0,90,10.0,7.0,4.0,3.0,Yes,"1 pen goal, 3 inside box goal, 3 left foot goal, 1 right foot goal",Messi,Barcelona
m_436,2013-01-24,12/13,Copa del Rey,QF,A,Malaga,Barcelona,win,1,0,82,,,,,,"1 inside box goal, 1 header goal",Messi,Barcelona
m_435,2013-01-19,12/13,La Liga,,A,Real Sociedad,Barcelona,loss,1,0,90,7.83,5.0,2.0,0.0,No,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_434,2013-01-16,12/13,Copa del Rey,QF,H,Barcelona,Malaga,draw,1,0,90,,,,,,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_433,2013-01-13,12/13,La Liga,,A,Malaga,Barcelona,win,1,2,90,8.87,4.0,1.0,2.0,Yes,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_432,2013-01-06,12/13,La Liga,,H,Barcelona,Espanyol,win,1,1,90,9.3,5.0,2.0,2.0,Yes,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_431,2012-12-22,12/13,La Liga,,A,Real Valladolid,Barcelona,win,1,0,90,9.47,7.0,3.0,0.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_430,2012-12-16,12/13,La Liga,,H,Barcelona,Atletico Madrid,win,2,0,90,9.13,4.0,2.0,0.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_429,2012-12-12,12/13,Copa del Rey,R16,A,Cordoba,Barcelona,win,2,0,90,,,,,,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_428,2012-12-09,12/13,La Liga,,A,Real Betis,Barcelona,win,2,0,90,8.95,4.0,3.0,1.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_427,2012-12-05,12/13,Champs League,Group,H,Barcelona,Benfica,draw,0,0,28,6.31,3.0,2.0,0.0,No,,Messi,Barcelona
m_426,2012-12-01,12/13,La Liga,,H,Barcelona,Athletic Bilbao,win,2,0,90,10.0,7.0,3.0,3.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_425,2012-11-25,12/13,La Liga,,A,Levante,Barcelona,win,2,0,90,9.77,5.0,3.0,3.0,No,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_424,2012-11-20,12/13,Champs League,Group,A,Spartak Moscow,Barcelona,win,2,0,90,9.42,2.0,2.0,3.0,Yes,"1 inside box goal, 1 outside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_423,2012-11-17,12/13,La Liga,,H,Barcelona,Real Zaragoza,win,2,1,90,9.71,3.0,2.0,2.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_422,2012-11-14,12/13,International Friendly,,A,Saudi Arabia,Argentina,draw,0,0,90,,,,,,,Messi,Argentina
m_421,2012-11-11,12/13,La Liga,,A,Mallorca,Barcelona,win,2,0,90,9.15,4.0,2.0,1.0,Yes,"1 inside box goal, 1 outside box goal, 2 left foot goal",Messi,Barcelona
m_420,2012-11-07,12/13,Champs League,Group,A,Celtic,Barcelona,loss,1,0,90,8.58,6.0,4.0,4.0,Yes,"1 inside box goal, 1 left foot goal",Messi,Barcelona
m_419,2012-11-03,12/13,La Liga,,H,Barcelona,Celta Vigo,win,0,0,90,6.81,5.0,2.0,1.0,No,,Messi,Barcelona
m_418,2012-10-27,12/13,La Liga,,A,Rayo Vallecano,Barcelona,win,2,0,90,9.18,7.0,3.0,1.0,No,"2 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Barcelona
m_417,2012-10-23,12/13,Champs League,Group,H,Barcelona,Celtic,win,0,0,90,7.26,8.0,3.0,3.0,No,,Messi,Barcelona
m_416,2012-10-20,12/13,La Liga,,A,Deportivo La Coruna,Barcelona,win,3,1,90,10.0,5.0,4.0,2.0,Yes,"2 inside box goal, 1 outside box goal, 2 left foot goal, 1 right foot goal",Messi,Barcelona
m_415,2012-10-17,12/13,World Cup Qualifier,,A,Chile,Argentina,win,1,0,90,,,,,,"1 inside box goal, 1 left foot goal",Messi,Argentina
m_414,2012-10-13,12/13,World Cup Qualifier,,H,Argentina,Uruguay,win,2,0,90,,,,,,"1 free kick goal, 1 inside box goal, 1 left foot goal, 1 right foot goal",Messi,Argentina
m_413,2012-10-07,12/13,La Liga,,H,Barcelona,Real Madrid,draw,2,0,90,9.12,4.0,2.0,0.0,Yes,"1 free kick goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_412,2012-10-02,12/13,Champs League,Group,A,Benfica,Barcelona,win,0,2,90,9.14,3.0,2.0,3.0,Yes,,Messi,Barcelona
m_411,2012-09-29,12/13,La Liga,,A,Sevilla,Barcelona,win,0,2,90,9.13,5.0,2.0,2.0,Yes,,Messi,Barcelona
m_410,2012-09-22,12/13,La Liga,,H,Barcelona,Granada,win,0,0,90,7.57,7.0,3.0,1.0,No,,Messi,Barcelona
m_409,2012-09-19,12/13,Champs League,Group,H,Barcelona,Spartak Moscow,win,2,0,90,8.57,7.0,3.0,1.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Messi,Barcelona
m_408,2012-09-15,12/13,La Liga,,A,Getafe,Barcelona,win,2,0,31,7.75,3.0,2.0,1.0,No,"1 pen goal, 1 inside box goal, 2 left foot goal",Messi,Barcelona
m_407,2012-09-12,12/13,World Cup Qualifier,,A,Peru,Argentina,draw,0,0,90,,,,,,,Messi,Argentina
m_406,2012-09-08,12/13,World Cup Qualifier,,H,Argentina,Paraguay,win,1,0,90,,,,,,"1 free kick goal, 1 left foot goal",Messi,Argentina
m_405,2012-09-02,12/13,La Liga,,H,Barcelona,Valencia,win,0,1,90,8.33,5.0,1.0,2.0,No,,Messi,Barcelona
m_404,2012-08-29,12/13,Supercopa de Espana,Final,A,Real Madrid,Barcelona,loss,1,0,90,,,,,,"1 free kick goal, 1 left foot goal",Messi,Barcelona
m_403,2012-08-26,12/13,La Liga,,A,Osasuna,Barcelona,win,2,0,90,9.64,7.0,6.0,2.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_402,2012-08-23,12/13,Supercopa de Espana,Final,H,Barcelona,Real Madrid,win,1,0,90,,,,,,"1 pen goal, 1 left foot goal",Messi,Barcelona
m_401,2012-08-19,12/13,La Liga,,H,Barcelona,Real Sociedad,win,2,0,90,9.76,8.0,4.0,1.0,Yes,"2 inside box goal, 2 left foot goal",Messi,Barcelona
m_400,2012-08-15,12/13,International Friendly,,A,Germany,Argentina,win,1,0,90,,,,,,"1 inside box goal, 1 left foot goal, 1 pen missed",Messi,Argentina
m_399,2012-06-09,11/12,International Friendly,,N,Argentina,Brazil,win,3,0,90,,,,,,"2 inside box goal, 1 outside box goal, 3 left foot goal",Messi,Argentina
m_398,2012-06-02,11/12,World Cup Qualifier,,H,Argentina,Ecuador,win,1,1,90,,,,,,"1 inside box goal, 1 left foot goal",Messi,Argentina
m_397,2012-05-25,11/12,Copa del Rey,Final,N,Barcelona,Athletic Bilbao,win,1,0,90,,,,,,"1 inside box goal, 1 right foot goal",Messi,Barcelona
m_396,2012-05-12,11/12,La Liga,,A,Real Betis,Barcelona,draw,0,0,90,7.59,3.0,0.0,1.0,No,,Messi,Barcelona
m_395,2012-05-05,11/12,La Liga,,H,Barcelona,Espanyol,win,4,0,90,10.0,6.0,4.0,2.0,Yes,"2 pen goal, 1 free kick goal, 1 inside box goal, 4 left foot goal",Messi,Barcelona
m_394,2012-05-02,11/12,La Liga,,H,Barcelona,Malaga,win,3,0,90,9.08,6.0,3.0,0.0,No,"2 pen goal, 1 inside box goal, 3 left foot goal",Messi,Barcelona
