match_no,date,season,competition,stage,home_or_away,home_team,away_team,win_or_loss,goals,assists,mins_played,abs_rating,shots,shots_on_target,key_passes,motm,final_remarks,Name,Team
r_850,2017-05-02,16/17,Champs League,SF,H,Real Madrid,Atletico Madrid,win,3,0,90,10.0,5.0,3.0,2.0,Yes,"3 inside box goal, 2 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_849,2017-04-29,16/17,La Liga,,H,Real Madrid,Valencia,win,1,0,90,6.71,8.0,2.0,1.0,No,"1 inside box goal, 1 header goal, 1 pen missed",Ronaldo,Real Madrid
r_848,2017-04-23,16/17,La Liga,,H,Real Madrid,Barcelona,loss,0,0,90,6.73,8.0,3.0,2.0,No,,Ronaldo,Real Madrid
r_847,2017-04-18,16/17,Champs League,QF,H,Real Madrid,Bayern Munich,win,3,0,120,9.67,9.0,5.0,1.0,No,"3 inside box goal, 1 left foot goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_846,2017-04-12,16/17,Champs League,QF,A,Bayern Munich,Real Madrid,win,2,0,90,8.68,8.0,4.0,2.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_845,2017-04-08,16/17,La Liga,,H,Real Madrid,Atletico Madrid,draw,0,0,90,6.92,4.0,2.0,2.0,No,,Ronaldo,Real Madrid
r_844,2017-04-02,16/17,La Liga,,H,Real Madrid,Alaves,win,0,1,90,8.04,7.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_843,2017-03-28,16/17,International Friendly,,H,Portugal,Sweden,loss,1,0,58,,,,,,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_842,2017-03-25,16/17,World Cup Qualifier,,H,Portugal,Hungary,win,2,0,90,,,,,,"1 free kick goal, 1 outside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Portugal
r_841,2017-03-18,16/17,La Liga,,A,Athletic Bilbao,Real Madrid,win,0,2,79,7.72,2.0,1.0,3.0,No,,Ronaldo,Real Madrid
r_840,2017-03-12,16/17,La Liga,,H,Real Madrid,Real Betis,win,1,0,90,7.37,6.0,2.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_839,2017-03-07,16/17,Champs League,R16,A,Napoli,Real Madrid,win,0,0,90,7.04,3.0,1.0,0.0,No,,Ronaldo,Real Madrid
r_838,2017-03-01,16/17,La Liga,,H,Real Madrid,Las Palmas,draw,2,0,90,7.78,8.0,2.0,1.0,No,"1 pen goal, 1 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_837,2017-02-26,16/17,La Liga,,A,Villarreal,Real Madrid,win,1,0,90,7.36,9.0,1.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_836,2017-02-22,16/17,La Liga,,A,Valencia,Real Madrid,loss,1,0,90,7.36,9.0,2.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_835,2017-02-18,16/17,La Liga,,H,Real Madrid,Espanyol,win,0,0,90,6.65,3.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_834,2017-02-15,16/17,Champs League,R16,H,Real Madrid,Napoli,win,0,1,90,8.49,3.0,0.0,5.0,No,,Ronaldo,Real Madrid
r_833,2017-02-11,16/17,La Liga,,A,Osasuna,Real Madrid,win,1,0,90,7.93,4.0,2.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_832,2017-01-29,16/17,La Liga,,H,Real Madrid,Real Sociedad,win,1,1,90,8.2,2.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_831,2017-01-25,16/17,Copa del Rey,QF,A,Celta Vigo,Real Madrid,draw,1,0,90,7.2,6.0,2.0,1.0,No,"1 free kick goal, 1 right foot goal",Ronaldo,Real Madrid
r_830,2017-01-21,16/17,La Liga,,H,Real Madrid,Malaga,win,0,0,90,7.26,4.0,3.0,0.0,No,,Ronaldo,Real Madrid
r_829,2017-01-18,16/17,Copa del Rey,QF,H,Real Madrid,Celta Vigo,loss,0,0,90,7.1,5.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_828,2017-01-15,16/17,La Liga,,A,Sevilla,Real Madrid,loss,1,0,90,6.87,5.0,3.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_827,2017-01-07,16/17,La Liga,,H,Real Madrid,Granada,win,1,0,90,7.86,5.0,2.0,0.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_826,2016-12-18,16/17,Club World Cup,Final,N,Real Madrid,Kashima Antlers,win,3,0,111,,,,,,"1 pen goal, 2 inside box goal, 2 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_825,2016-12-15,16/17,Club World Cup,SF,N,Real Madrid,Club America,win,1,0,90,,,,,,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_824,2016-12-07,16/17,Champs League,Group,H,Real Madrid,Borussia Dortmund,draw,0,0,90,7.3,3.0,1.0,3.0,No,,Ronaldo,Real Madrid
r_823,2016-12-03,16/17,La Liga,,A,Barcelona,Real Madrid,draw,0,0,90,6.92,6.0,3.0,0.0,No,,Ronaldo,Real Madrid
r_822,2016-11-26,16/17,La Liga,,H,Real Madrid,Sporting Gijon,win,2,0,90,8.62,7.0,5.0,4.0,Yes,"1 pen goal, 1 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_821,2016-11-22,16/17,Champs League,Group,A,Sporting CP,Real Madrid,win,0,1,90,7.22,2.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_820,2016-11-19,16/17,La Liga,,A,Atletico Madrid,Real Madrid,win,3,0,83,9.74,5.0,5.0,0.0,Yes,"1 pen goal, 1 free kick goal, 1 inside box goal, 3 right foot goal",Ronaldo,Real Madrid
r_819,2016-11-13,16/17,World Cup Qualifier,,H,Portugal,Latvia,win,2,0,90,,,,,,"1 pen goal, 1 inside box goal, 2 right foot goal, 1 pen missed",Ronaldo,Portugal
r_818,2016-11-06,16/17,La Liga,,H,Real Madrid,Leganes,win,0,0,90,6.73,3.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_817,2016-11-02,16/17,Champs League,Group,A,Legia Warsaw,Real Madrid,draw,0,1,90,7.21,9.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_816,2016-10-29,16/17,La Liga,,A,Alaves,Real Madrid,win,3,0,90,9.09,8.0,4.0,0.0,Yes,"1 pen goal, 1 inside box goal, 1 outside box goal, 3 right foot goal, 1 pen missed",Ronaldo,Real Madrid
r_815,2016-10-23,16/17,La Liga,,H,Real Madrid,Athletic Bilbao,win,0,0,90,7.24,11.0,2.0,0.0,No,,Ronaldo,Real Madrid
r_814,2016-10-18,16/17,Champs League,Group,H,Real Madrid,Legia Warsaw,win,0,2,90,8.13,9.0,2.0,3.0,No,,Ronaldo,Real Madrid
r_813,2016-10-15,16/17,La Liga,,A,Real Betis,Real Madrid,win,1,1,90,8.46,8.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_812,2016-10-10,16/17,World Cup Qualifier,,A,Faroe Islands,Portugal,win,1,0,90,,,,,,"1 outside box goal, 1 left foot goal",Ronaldo,Portugal
r_811,2016-10-07,16/17,World Cup Qualifier,,H,Portugal,Andorra,win,4,0,90,,,,,,"4 inside box goal, 2 left foot goal, 1 right foot goal, 1 header goal",Ronaldo,Portugal
r_810,2016-10-02,16/17,La Liga,,H,Real Madrid,Eibar,draw,0,1,90,7.43,8.0,2.0,3.0,No,,Ronaldo,Real Madrid
r_809,2016-09-27,16/17,Champs League,Group,A,Borussia Dortmund,Real Madrid,draw,1,0,90,8.26,6.0,3.0,1.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_808,2016-09-24,16/17,La Liga,,A,Las Palmas,Real Madrid,draw,0,0,72,6.45,6.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_807,2016-09-21,16/17,La Liga,,H,Real Madrid,Villarreal,draw,0,0,90,6.36,4.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_806,2016-09-14,16/17,Champs League,Group,H,Real Madrid,Sporting CP,win,1,0,90,7.9,4.0,2.0,0.0,No,"1 free kick goal, 1 right foot goal",Ronaldo,Real Madrid
r_805,2016-09-10,16/17,La Liga,,H,Real Madrid,Osasuna,win,1,0,66,7.62,2.0,1.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_804,2016-07-10,15/16,UEFA Euros,Final,A,France,Portugal,win,0,0,25,6.1,0.0,0.0,0.0,No,,Ronaldo,Portugal
r_803,2016-07-06,15/16,UEFA Euros,SF,N,Portugal,Wales,win,1,1,90,8.18,9.0,2.0,2.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_802,2016-06-30,15/16,UEFA Euros,QF,N,Portugal,Poland,win,0,0,120,7.34,5.0,1.0,4.0,No,,Ronaldo,Portugal
r_801,2016-06-25,15/16,UEFA Euros,R16,N,Portugal,Croatia,win,0,0,120,6.6,1.0,1.0,0.0,No,,Ronaldo,Portugal
r_800,2016-06-22,15/16,UEFA Euros,Group,N,Portugal,Hungary,draw,2,1,90,9.14,10.0,3.0,2.0,Yes,"2 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Portugal
r_799,2016-06-18,15/16,UEFA Euros,Group,N,Portugal,Austria,draw,0,0,90,6.87,10.0,3.0,1.0,No,1 pen missed,Ronaldo,Portugal
r_798,2016-06-14,15/16,UEFA Euros,Group,N,Portugal,Iceland,draw,0,0,90,6.48,10.0,1.0,1.0,No,,Ronaldo,Portugal
r_797,2016-06-09,15/16,International Friendly,,H,Portugal,Estonia,win,2,0,45,,,,,,"2 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Portugal
r_796,2016-05-28,15/16,Champs League,Final,N,Real Madrid,Atletico Madrid,win,0,0,120,7.8,6.0,3.0,1.0,No,,Ronaldo,Real Madrid
r_795,2016-05-14,15/16,La Liga,,A,Deportivo La Coruna,Real Madrid,win,2,0,45,9.02,7.0,2.0,1.0,Yes,"2 inside box goal, 1 left foot goal, 1 header goal",Ronaldo,Real Madrid
r_794,2016-05-08,15/16,La Liga,,H,Real Madrid,Valencia,win,2,0,79,8.78,3.0,3.0,1.0,Yes,"1 inside box goal, 1 outside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_793,2016-05-04,15/16,Champs League,SF,H,Real Madrid,Manchester City,win,0,0,90,6.82,7.0,3.0,2.0,No,,Ronaldo,Real Madrid
r_792,2016-04-20,15/16,La Liga,,H,Real Madrid,Villarreal,win,0,0,90,7.44,7.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_791,2016-04-16,15/16,La Liga,,A,Getafe,Real Madrid,win,1,0,90,9.44,8.0,2.0,1.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_790,2016-04-12,15/16,Champs League,QF,H,Real Madrid,Wolfsburg,win,3,0,90,9.39,5.0,3.0,0.0,Yes,"1 free kick goal, 2 inside box goal, 2 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_789,2016-04-09,15/16,La Liga,,H,Real Madrid,Eibar,win,1,2,90,8.94,7.0,3.0,3.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_788,2016-04-05,15/16,Champs League,QF,A,Wolfsburg,Real Madrid,loss,0,0,90,6.18,6.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_787,2016-04-02,15/16,La Liga,,A,Barcelona,Real Madrid,win,1,0,90,8.0,5.0,2.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_786,2016-03-29,15/16,International Friendly,,H,Portugal,Belgium,win,1,0,61,7.97,5.0,2.0,1.0,Yes,"1 inside box goal, 1 header goal",Ronaldo,Portugal
r_785,2016-03-25,15/16,International Friendly,,H,Portugal,Bulgaria,loss,0,0,90,,,,,,1 pen missed,Ronaldo,Portugal
r_784,2016-03-20,15/16,La Liga,,H,Real Madrid,Sevilla,win,1,0,90,7.86,9.0,5.0,2.0,No,"1 inside box goal, 1 right foot goal, 1 pen missed",Ronaldo,Real Madrid
r_783,2016-03-13,15/16,La Liga,,A,Las Palmas,Real Madrid,win,0,0,90,7.09,4.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_782,2016-03-08,15/16,Champs League,R16,H,Real Madrid,Roma,win,1,1,90,8.47,14.0,4.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_781,2016-03-05,15/16,La Liga,,H,Real Madrid,Celta Vigo,win,4,0,90,10.0,7.0,6.0,0.0,Yes,"1 free kick goal, 2 inside box goal, 1 outside box goal, 3 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_780,2016-03-02,15/16,La Liga,,A,Levante,Real Madrid,win,1,1,90,8.56,9.0,4.0,4.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_779,2016-02-27,15/16,La Liga,,H,Real Madrid,Atletico Madrid,loss,0,0,90,6.92,7.0,3.0,0.0,No,,Ronaldo,Real Madrid
r_778,2016-02-21,15/16,La Liga,,A,Malaga,Real Madrid,draw,1,0,90,7.56,4.0,3.0,0.0,No,"1 inside box goal, 1 header goal, 1 pen missed",Ronaldo,Real Madrid
r_777,2016-02-17,15/16,Champs League,R16,A,Roma,Real Madrid,win,1,0,89,8.0,6.0,1.0,4.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_776,2016-02-13,15/16,La Liga,,H,Real Madrid,Athletic Bilbao,win,2,1,90,9.98,7.0,5.0,2.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_775,2016-02-07,15/16,La Liga,,A,Granada,Real Madrid,win,0,0,90,6.76,3.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_774,2016-01-31,15/16,La Liga,,H,Real Madrid,Espanyol,win,3,0,90,10.0,5.0,4.0,3.0,Yes,"1 pen goal, 1 inside box goal, 1 outside box goal, 1 left foot goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_773,2016-01-24,15/16,La Liga,,A,Real Betis,Real Madrid,draw,0,0,90,6.39,4.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_772,2016-01-17,15/16,La Liga,,H,Real Madrid,Sporting Gijon,win,2,0,90,8.68,5.0,3.0,1.0,No,"2 inside box goal, 2 left foot goal",Ronaldo,Real Madrid
r_771,2016-01-09,15/16,La Liga,,H,Real Madrid,Deportivo La Coruna,win,0,2,90,8.45,10.0,3.0,2.0,No,,Ronaldo,Real Madrid
r_770,2016-01-03,15/16,La Liga,,A,Valencia,Real Madrid,draw,0,1,90,7.04,2.0,0.0,4.0,No,,Ronaldo,Real Madrid
r_769,2015-12-30,15/16,La Liga,,H,Real Madrid,Real Sociedad,win,2,0,90,7.39,8.0,3.0,0.0,No,"1 pen goal, 1 inside box goal, 1 left foot goal, 1 right foot goal, 1 pen missed",Ronaldo,Real Madrid
r_768,2015-12-20,15/16,La Liga,,H,Real Madrid,Rayo Vallecano,loss,2,1,90,9.65,7.0,3.0,2.0,No,"1 pen goal, 1 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_767,2015-12-13,15/16,La Liga,,A,Villarreal,Real Madrid,loss,0,0,90,6.7,5.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_766,2015-12-08,15/16,Champs League,Group,H,Real Madrid,Malmo,win,4,1,90,10.0,10.0,6.0,3.0,Yes,"1 free kick goal, 3 inside box goal, 1 left foot goal, 3 right foot goal",Ronaldo,Real Madrid
r_765,2015-12-05,15/16,La Liga,,H,Real Madrid,Getafe,win,1,1,90,8.95,5.0,2.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_764,2015-11-29,15/16,La Liga,,A,Eibar,Real Madrid,win,1,0,90,6.87,9.0,2.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_763,2015-11-25,15/16,Champs League,Group,A,Shakhtar Donetsk,Real Madrid,win,2,2,90,9.58,10.0,5.0,4.0,Yes,"2 inside box goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_762,2015-11-21,15/16,La Liga,,H,Real Madrid,Barcelona,loss,0,0,90,6.48,2.0,2.0,1.0,No,,Ronaldo,Real Madrid
r_761,2015-11-08,15/16,La Liga,,A,Sevilla,Real Madrid,loss,0,0,90,6.46,5.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_760,2015-11-03,15/16,Champs League,Group,H,Real Madrid,Paris Saint-Germain,win,0,0,90,7.0,3.0,1.0,0.0,No,,Ronaldo,Real Madrid
r_759,2015-10-31,15/16,La Liga,,H,Real Madrid,Las Palmas,win,1,0,90,7.74,5.0,3.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_758,2015-10-24,15/16,La Liga,,A,Celta Vigo,Real Madrid,win,1,0,90,8.5,7.0,4.0,2.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_757,2015-10-21,15/16,Champs League,Group,A,Paris Saint-Germain,Real Madrid,draw,0,0,90,6.51,6.0,2.0,2.0,No,,Ronaldo,Real Madrid
r_756,2015-10-17,15/16,La Liga,,H,Real Madrid,Levante,win,1,1,90,8.99,6.0,2.0,3.0,Yes,"1 outside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_755,2015-10-08,15/16,Euros Qualifier,,H,Portugal,Denmark,win,0,0,90,,,,,,,Ronaldo,Portugal
r_754,2015-10-04,15/16,La Liga,,A,Atletico Madrid,Real Madrid,draw,0,0,90,6.77,6.0,1.0,0.0,No,,Ronaldo,Real Madrid
r_753,2015-09-30,15/16,Champs League,Group,A,Malmo,Real Madrid,win,2,0,90,8.77,12.0,7.0,0.0,Yes,"2 inside box goal, 1 left foot goal, 1 right foot goal",Ronaldo,Real Madrid
r_752,2015-09-26,15/16,La Liga,,H,Real Madrid,Malaga,draw,0,0,90,6.55,14.0,2.0,3.0,No,,Ronaldo,Real Madrid
r_751,2015-09-23,15/16,La Liga,,A,Athletic Bilbao,Real Madrid,win,0,0,90,7.23,4.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_750,2015-09-19,15/16,La Liga,,H,Real Madrid,Granada,win,0,0,90,7.12,8.0,5.0,1.0,No,,Ronaldo,Real Madrid
r_749,2015-09-15,15/16,Champs League,Group,H,Real Madrid,Shakhtar Donetsk,win,3,0,90,9.2,10.0,3.0,3.0,Yes,"2 pen goal, 1 inside box goal, 2 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_748,2015-09-12,15/16,La Liga,,A,Espanyol,Real Madrid,win,5,1,90,10.0,7.0,5.0,3.0,Yes,"1 pen goal, 4 inside box goal, 1 left foot goal, 4 right foot goal",Ronaldo,Real Madrid
r_747,2015-09-07,15/16,Euros Qualifier,,A,Albania,Portugal,win,0,0,90,,,,,,,Ronaldo,Portugal
r_746,2015-09-04,15/16,International Friendly,,H,Portugal,France,loss,0,0,68,6.44,2.0,1.0,0.0,No,,Ronaldo,Portugal
r_745,2015-08-29,15/16,La Liga,,H,Real Madrid,Real Betis,win,0,0,90,8.02,6.0,5.0,1.0,No,,Ronaldo,Real Madrid
r_744,2015-08-23,15/16,La Liga,,A,Sporting Gijon,Real Madrid,draw,0,0,90,7.32,10.0,4.0,0.0,No,,Ronaldo,Real Madrid
r_743,2015-06-13,14/15,Euros Qualifier,,A,Armenia,Portugal,win,3,0,90,,,,,,"1 pen goal, 1 inside box goal, 1 outside box goal, 3 right foot goal",Ronaldo,Portugal
r_742,2015-05-23,14/15,La Liga,,H,Real Madrid,Getafe,win,3,0,58,9.28,7.0,3.0,1.0,Yes,"1 pen goal, 1 free kick goal, 1 inside box goal, 2 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_741,2015-05-17,14/15,La Liga,,A,Espanyol,Real Madrid,win,3,1,90,10.0,9.0,4.0,3.0,Yes,"3 inside box goal, 1 left foot goal, 1 right foot goal, 1 header goal",Ronaldo,Real Madrid
r_740,2015-05-13,14/15,Champs League,SF,H,Real Madrid,Juventus,draw,1,0,90,7.19,3.0,1.0,3.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_739,2015-05-09,14/15,La Liga,,H,Real Madrid,Valencia,draw,0,0,90,6.62,5.0,1.0,1.0,No,1 pen missed,Ronaldo,Real Madrid
r_738,2015-05-05,14/15,Champs League,SF,A,Juventus,Real Madrid,loss,1,0,90,7.15,3.0,1.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_737,2015-05-02,14/15,La Liga,,A,Sevilla,Real Madrid,win,3,0,90,9.68,7.0,4.0,1.0,Yes,"3 inside box goal, 1 right foot goal, 2 header goal",Ronaldo,Real Madrid
r_736,2015-04-29,14/15,La Liga,,H,Real Madrid,Almeria,win,0,0,90,7.29,9.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_735,2015-04-26,14/15,La Liga,,A,Celta Vigo,Real Madrid,win,0,1,90,8.34,3.0,1.0,2.0,No,,Ronaldo,Real Madrid
r_734,2015-04-22,14/15,Champs League,QF,H,Real Madrid,Atletico Madrid,win,0,1,90,8.09,6.0,3.0,3.0,Yes,,Ronaldo,Real Madrid
r_733,2015-04-18,14/15,La Liga,,H,Real Madrid,Malaga,win,1,2,90,8.86,7.0,2.0,3.0,Yes,"1 inside box goal, 1 left foot goal, 1 pen missed",Ronaldo,Real Madrid
r_732,2015-04-14,14/15,Champs League,QF,A,Atletico Madrid,Real Madrid,draw,0,0,90,6.84,5.0,2.0,0.0,No,,Ronaldo,Real Madrid
r_731,2015-04-11,14/15,La Liga,,H,Real Madrid,Eibar,win,1,0,90,8.52,7.0,3.0,3.0,No,"1 free kick goal, 1 right foot goal",Ronaldo,Real Madrid
r_730,2015-04-08,14/15,La Liga,,A,Rayo Vallecano,Real Madrid,win,1,1,90,8.58,5.0,2.0,3.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_729,2015-04-05,14/15,La Liga,,H,Real Madrid,Granada,win,5,0,90,10.0,13.0,5.0,2.0,Yes,"4 inside box goal, 1 outside box goal, 3 right foot goal, 2 header goal",Ronaldo,Real Madrid
r_728,2015-03-29,14/15,Euros Qualifier,,H,Portugal,Serbia,win,0,0,90,,,,,,,Ronaldo,Portugal
r_727,2015-03-22,14/15,La Liga,,A,Barcelona,Real Madrid,loss,1,0,90,7.5,4.0,2.0,1.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_726,2015-03-15,14/15,La Liga,,H,Real Madrid,Levante,win,0,1,90,8.35,9.0,2.0,3.0,No,,Ronaldo,Real Madrid
r_725,2015-03-10,14/15,Champs League,R16,H,Real Madrid,Schalke,loss,2,0,90,8.34,4.0,3.0,2.0,No,"2 inside box goal, 2 header goal",Ronaldo,Real Madrid
r_724,2015-03-07,14/15,La Liga,,A,Athletic Bilbao,Real Madrid,loss,0,0,90,7.12,3.0,0.0,3.0,No,,Ronaldo,Real Madrid
r_723,2015-03-01,14/15,La Liga,,H,Real Madrid,Villarreal,draw,1,0,90,8.5,13.0,6.0,2.0,Yes,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_722,2015-02-22,14/15,La Liga,,A,Elche,Real Madrid,win,1,0,90,8.09,9.0,3.0,2.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_721,2015-02-18,14/15,Champs League,R16,A,Schalke,Real Madrid,win,1,1,90,8.04,6.0,2.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_720,2015-02-14,14/15,La Liga,,H,Real Madrid,Deportivo La Coruna,win,0,1,90,7.72,6.0,1.0,1.0,No,,Ronaldo,Real Madrid
r_719,2015-02-07,14/15,La Liga,,A,Atletico Madrid,Real Madrid,loss,0,0,90,5.53,1.0,0.0,0.0,No,,Ronaldo,Real Madrid
r_718,2015-01-24,14/15,La Liga,,A,Cordoba,Real Madrid,win,0,0,82,5.56,3.0,0.0,2.0,No,,Ronaldo,Real Madrid
r_717,2015-01-18,14/15,La Liga,,A,Getafe,Real Madrid,win,2,0,90,8.75,7.0,2.0,1.0,No,"2 inside box goal, 1 left foot goal, 1 header goal",Ronaldo,Real Madrid
r_716,2015-01-15,14/15,Copa del Rey,R16,H,Real Madrid,Atletico Madrid,draw,1,0,90,8.08,9.0,3.0,1.0,No,"1 inside box goal, 1 header goal",Ronaldo,Real Madrid
r_715,2015-01-10,14/15,La Liga,,H,Real Madrid,Espanyol,win,0,1,90,7.04,4.0,0.0,1.0,No,,Ronaldo,Real Madrid
r_714,2015-01-07,14/15,Copa del Rey,R16,A,Atletico Madrid,Real Madrid,loss,0,0,27,5.7,1.0,0.0,0.0,No,,Ronaldo,Real Madrid
r_713,2015-01-04,14/15,La Liga,,A,Valencia,Real Madrid,loss,1,0,90,7.74,6.0,4.0,0.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_712,2014-12-20,14/15,Club World Cup,Final,N,Real Madrid,San Lorenzo,win,0,0,90,,,,,,,Ronaldo,Real Madrid
r_711,2014-12-16,14/15,Club World Cup,SF,N,Real Madrid,Cruz Azul,win,0,2,90,,,,,,,Ronaldo,Real Madrid
r_710,2014-12-12,14/15,La Liga,,A,Almeria,Real Madrid,win,2,0,90,8.74,7.0,4.0,1.0,Yes,"2 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_709,2014-12-09,14/15,Champs League,Group,H,Real Madrid,Ludogorets,win,1,0,90,7.94,10.0,1.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_708,2014-12-06,14/15,La Liga,,H,Real Madrid,Celta Vigo,win,3,0,85,10.0,8.0,5.0,1.0,Yes,"1 pen goal, 2 inside box goal, 1 left foot goal, 2 right foot goal",Ronaldo,Real Madrid
r_707,2014-11-29,14/15,La Liga,,A,Malaga,Real Madrid,win,0,2,90,8.46,6.0,3.0,5.0,Yes,,Ronaldo,Real Madrid
r_706,2014-11-26,14/15,Champs League,Group,A,FC Basel,Real Madrid,win,1,0,90,8.52,4.0,3.0,0.0,Yes,"1 inside box goal, 1 left foot goal",Ronaldo,Real Madrid
r_705,2014-11-22,14/15,La Liga,,A,Eibar,Real Madrid,win,2,1,84,9.89,4.0,2.0,4.0,Yes,"1 pen goal, 1 inside box goal, 2 right foot goal",Ronaldo,Real Madrid
r_704,2014-11-18,14/15,International Friendly,,N,Portugal,Argentina,win,0,0,45,6.25,1.0,0.0,0.0,No,,Ronaldo,Portugal
r_703,2014-11-14,14/15,Euros Qualifier,,H,Portugal,Armenia,win,1,0,90,,,,,,"1 inside box goal, 1 right foot goal",Ronaldo,Portugal
r_702,2014-11-08,14/15,La Liga,,H,Real Madrid,Rayo Vallecano,win,1,2,90,10.0,5.0,4.0,3.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_701,2014-11-04,14/15,Champs League,Group,H,Real Madrid,Liverpool,win,0,0,90,7.68,10.0,5.0,2.0,No,,Ronaldo,Real Madrid
r_700,2014-11-01,14/15,La Liga,,A,Granada,Real Madrid,win,1,2,90,9.75,4.0,3.0,5.0,Yes,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
r_699,2014-10-25,14/15,La Liga,,H,Real Madrid,Barcelona,win,1,0,90,7.48,5.0,2.0,1.0,No,"1 pen goal, 1 right foot goal",Ronaldo,Real Madrid
r_698,2014-10-22,14/15,Champs League,Group,A,Liverpool,Real Madrid,win,1,0,75,8.73,6.0,4.0,0.0,No,"1 inside box goal, 1 right foot goal",Ronaldo,Real Madrid
